,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,Age,AvgMonthlyGBDownload,AvgMonthlyLongDistanceCharges,CLTV,City,DeviceProtectionPlan,Gender,InternetType,Latitude,Longitude,Married,MonthlyCharge,NumberofDependents,NumberofReferrals,Offer,Population,PremiumTechSupport,Product/ServiceIssuesReported,ReferredaFriend,StreamingMusic,TenureinMonths,TotalCustomerSvcRequests,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRefunds,TotalRegularCharges,Under30,UnlimitedData,ZipCode
655,0,0,0,10,1,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),95.1,0,32,11,45.69,5787,Frazier Park,0,1,Fiber Optic,34.827662,-118.999073,0,95.1,0,0,Offer D,4498,1,0,0,1,10,0,95.0,456.9,43.25,865.1,0,0,93225
656,0,1,1,68,1,1,1,1,1,1,1,Two year,1,Credit card (automatic),88.85,0,39,14,41.61,5228,Glennville,1,1,Fiber Optic,35.735694,-118.738483,1,88.85,0,2,None,296,1,0,1,1,68,0,859.0,2829.48,0.0,6132.7,0,0,93226
657,0,1,0,45,1,0,1,1,1,1,1,One year,0,Bank transfer (automatic),78.8,0,38,19,9.91,4192,Hanford,1,1,Cable,36.292229999999996,-119.622676,1,78.8,0,6,Offer B,53204,0,0,1,1,45,0,684.0,445.95,23.28,3597.5,0,0,93230
658,0,1,1,2,1,0,0,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.85,1,40,0,15.14,2362,Huron,0,1,NA,36.217864,-120.08011699999999,1,19.85,0,2,Offer E,6918,0,1,1,0,2,4,0.0,30.28,0.0,35.9,0,0,93234
659,0,1,0,37,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.35,0,56,0,2.15,3078,Ivanhoe,0,1,NA,36.385818,-119.22424299999999,1,20.35,0,3,None,4517,0,0,1,0,37,0,0.0,79.55,45.07,697.65,0,0,93235
660,0,0,0,4,0,No phone service,1,0,0,0,0,Month-to-month,1,Mailed check,24.25,1,48,18,0.0,2038,Kernville,0,0,Fiber Optic,35.852892,-118.397782,0,25.22,0,0,Offer E,1873,0,0,0,0,4,1,17.0,0.0,0.0,96.05,0,0,93238
661,0,0,0,10,1,0,1,0,0,0,0,Month-to-month,0,Mailed check,45.25,0,46,29,3.55,5369,Kettleman City,0,0,Fiber Optic,35.996922999999995,-120.000951,0,45.25,0,0,Offer D,1809,0,0,0,0,10,1,12.43,35.5,44.9,428.7,0,1,93239
662,0,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,0,23,0,18.15,2798,Lake Isabella,0,1,NA,35.607875,-118.46631799999999,0,20.05,0,0,None,5564,0,0,0,0,1,0,0.0,18.15,0.0,20.05,1,0,93240
663,0,1,1,65,1,1,1,1,1,0,1,Two year,1,Mailed check,69.55,0,40,30,17.43,5420,Lamont,0,1,Fiber Optic,35.245034999999994,-118.905553,1,69.55,0,10,Offer B,15364,0,0,1,1,65,0,133.77,1132.95,23.61,4459.15,0,1,93241
664,0,1,1,57,1,0,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.5,0,33,0,42.14,5864,Laton,0,0,NA,36.444232,-119.71828500000001,1,19.5,3,5,Offer B,2900,0,0,1,0,57,0,0.0,2401.98,19.89,1167.6,0,0,93242
665,0,0,0,3,1,0,1,0,0,0,0,Month-to-month,1,Mailed check,74.75,0,48,4,12.5,3319,Lebec,1,0,Fiber Optic,34.845861,-118.88516299999999,0,74.75,0,0,None,1247,0,0,0,0,3,0,0.95,37.5,38.84,238.1,0,1,93243
666,0,0,0,2,1,0,1,0,0,0,0,Month-to-month,0,Electronic check,69.65,1,52,30,7.64,2323,Lemon Cove,0,0,Cable,36.462671,-118.99729099999999,0,72.436,0,0,Offer E,293,0,1,0,0,2,3,44.0,15.28,0.0,145.15,0,0,93244
667,0,0,0,49,0,No phone service,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),30.2,0,22,58,0.0,5214,Lemoore,1,1,Cable,36.303666,-119.825657,0,30.2,0,0,Offer B,30419,0,0,0,0,49,2,0.0,0.0,0.0,1453.1,1,1,93245
668,0,0,0,4,1,0,1,0,0,0,0,Month-to-month,0,Mailed check,45.65,1,47,30,45.4,2864,Lindsay,0,0,Cable,36.205465000000004,-119.085807,0,47.476000000000006,0,0,None,15508,0,1,0,0,4,4,57.0,181.6,0.0,191.05,0,0,93247
669,0,1,0,70,0,No phone service,1,0,1,1,1,Two year,0,Bank transfer (automatic),57.8,0,22,85,0.0,5640,Lost Hills,1,0,Fiber Optic,35.637715,-119.893068,1,57.8,0,9,None,2502,1,0,1,1,70,2,0.0,0.0,1.01,4039.3,1,1,93249
670,0,1,1,53,1,0,0,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.85,0,60,0,11.35,4836,Mc Farland,0,0,NA,35.666886,-119.18671699999999,1,19.85,0,6,Offer B,10781,0,0,1,0,53,0,0.0,601.55,14.67,1039.45,0,0,93250
671,0,1,1,53,1,1,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.55,0,37,0,33.31,5794,Mc Kittrick,0,1,NA,35.38381,-119.73088500000001,1,25.55,3,3,Offer B,302,0,0,1,0,53,3,0.0,1765.43,37.37,1336.1,0,0,93251
672,0,0,0,1,1,1,1,0,0,0,0,Month-to-month,1,Mailed check,75.05,1,23,64,32.86,4838,Temecula,0,0,DSL,33.507255,-117.029473,0,78.05199999999999,0,0,Offer E,46171,0,0,0,0,1,8,0.0,32.86,0.0,75.05,1,0,92592
673,0,0,0,22,1,1,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),24.85,0,49,0,22.97,3534,New Cuyama,0,1,NA,34.956577,-119.750142,0,24.85,0,0,Offer D,798,0,0,0,0,22,1,0.0,505.34,21.32,493.4,0,0,93254
674,1,0,0,52,0,No phone service,1,0,1,1,1,Month-to-month,1,Electronic check,49.15,1,76,20,0.0,5597,Temecula,0,1,Cable,33.507255,-117.029473,0,51.11600000000001,0,0,None,46171,0,1,0,1,52,1,0.0,0.0,0.0,2550.9,0,1,92592
675,1,0,0,65,1,1,1,1,0,1,1,Two year,1,Electronic check,110.35,0,80,27,44.23,4295,Pixley,1,1,DSL,35.957019,-119.330928,0,110.35,0,0,None,4198,1,0,0,0,65,1,0.0,2874.95,0.0,7246.15,0,1,93256
676,0,0,0,48,1,1,0,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),24.55,0,63,0,23.76,5517,Porterville,0,0,NA,36.008958,-118.891593,0,24.55,0,0,Offer B,65566,0,0,0,0,48,0,0.0,1140.48,36.04,1203.95,0,0,93257
677,0,0,0,2,0,No phone service,1,0,0,0,1,Month-to-month,1,Electronic check,34.7,1,19,84,0.0,3146,Posey,0,0,Cable,35.861928000000006,-118.636698,0,36.088,0,0,Offer E,266,0,0,0,1,2,3,52.0,0.0,0.0,62.25,1,0,93260
678,0,0,0,3,1,1,1,0,1,1,1,Month-to-month,0,Mailed check,107.95,0,57,22,47.5,3449,Richgrove,1,1,Fiber Optic,35.809921,-119.12743700000001,0,107.95,0,0,None,2956,0,0,0,1,3,0,69.0,142.5,0.0,313.6,0,0,93261
679,0,1,0,45,1,1,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),81.4,0,64,19,1.59,5602,Sequoia National Park,0,1,Fiber Optic,36.527243,-118.59493799999998,1,81.4,0,4,Offer B,56,0,0,1,0,45,1,0.0,71.55,0.0,3775.85,0,1,93262
680,0,1,1,1,1,0,1,0,0,0,1,Month-to-month,0,Electronic check,80.0,1,48,3,35.71,2046,Shafter,0,1,Fiber Optic,35.490705,-119.286833,1,83.2,0,1,Offer E,15177,0,3,1,1,1,3,0.0,35.71,0.0,80.0,0,0,93263
681,0,1,1,61,1,0,1,0,0,1,1,Two year,1,Bank transfer (automatic),73.8,0,57,24,1.27,6301,Springville,1,0,DSL,36.245926000000004,-118.69313799999999,1,73.8,0,9,Offer B,3546,1,0,1,1,61,0,1108.0,77.47,49.51,4616.05,0,0,93265
682,0,0,0,3,1,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),64.4,0,37,7,38.05,5645,Stratford,0,1,Fiber Optic,36.175255,-119.813805,0,64.4,0,0,None,1729,1,0,0,0,3,0,1.37,114.15,0.0,195.65,0,1,93266
683,1,0,0,40,1,1,1,0,0,1,1,One year,1,Credit card (automatic),103.75,0,74,24,28.54,3568,Strathmore,1,0,Cable,36.141319,-119.129075,0,103.75,0,0,None,5689,1,0,0,0,40,0,100.52,1141.6,0.0,4188.4,0,1,93267
684,0,0,0,1,1,0,1,0,0,0,0,Month-to-month,0,Mailed check,71.1,0,47,10,37.51,3029,Taft,0,0,DSL,35.184837,-119.402525,0,71.1,0,0,None,14937,0,0,0,0,1,0,0.0,37.51,0.0,71.1,0,0,93268
685,0,0,0,1,1,0,1,0,0,0,0,Month-to-month,1,Electronic check,49.9,0,33,4,14.93,4667,Terra Bella,0,0,Fiber Optic,35.939068,-119.04366599999999,0,49.9,0,0,None,5868,1,0,0,0,1,0,0.0,14.93,0.0,49.9,0,0,93270
686,0,0,0,51,1,1,0,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),24.6,0,58,0,34.36,4886,Three Rivers,0,1,NA,36.413433000000005,-118.854708,0,24.6,0,0,Offer B,2318,0,0,0,0,51,0,0.0,1752.36,47.91,1266.4,0,0,93271
687,1,0,0,2,1,0,1,1,0,0,0,Month-to-month,1,Electronic check,49.25,1,69,30,43.99,3475,San Diego,0,1,Fiber Optic,32.961064,-117.13491699999999,0,51.22,0,0,None,47224,0,0,0,0,2,5,27.0,87.98,0.0,91.1,0,0,92129
688,0,0,0,52,0,No phone service,1,0,1,0,0,One year,0,Mailed check,30.1,0,42,14,0.0,6290,Tulare,0,1,DSL,36.185471,-119.375243,0,30.1,0,0,Offer B,56101,0,0,0,0,52,0,0.0,0.0,11.72,1623.4,0,1,93274
689,0,0,0,51,1,1,1,0,0,0,1,Month-to-month,0,Bank transfer (automatic),83.4,0,55,12,45.92,4191,Tupman,0,1,DSL,35.316263,-119.40255900000001,0,83.4,0,0,Offer B,236,0,0,0,1,51,3,498.0,2341.92,29.76,4149.45,0,0,93276
690,0,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.45,0,53,0,11.61,5384,Visalia,0,1,NA,36.303793,-119.375646,0,20.45,0,0,None,44741,0,0,0,0,1,1,0.0,11.61,0.0,20.45,0,0,93277
691,0,1,1,31,1,1,1,1,1,0,1,One year,1,Bank transfer (automatic),75.25,0,55,22,29.06,4258,Wasco,0,1,Cable,35.652242,-119.4464,1,75.25,0,7,None,22760,1,0,1,1,31,1,516.0,900.86,1.99,2344.5,0,0,93280
692,0,0,1,47,1,0,0,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.55,0,62,0,42.25,3313,Weldon,0,1,NA,35.556470000000004,-118.244914,0,20.55,0,0,Offer B,1935,0,0,0,0,47,2,0.0,1985.75,0.0,1013.05,0,0,93283
693,0,0,0,3,1,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),75.1,1,63,11,26.52,4965,San Diego,0,0,DSL,32.961064,-117.13491699999999,0,78.104,0,0,Offer E,47224,0,1,0,0,3,6,30.0,79.56,0.0,270.7,0,0,92129
694,1,0,0,22,1,0,0,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.05,0,65,0,34.39,4327,Woodlake,0,0,NA,36.464634999999994,-119.094348,0,20.05,0,0,None,8870,0,0,0,0,22,0,0.0,756.58,0.0,417.0,0,0,93286
695,0,1,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.65,0,64,0,35.24,4517,Woody,0,0,NA,35.710244,-118.881679,1,20.65,0,8,None,88,0,0,1,0,1,0,0.0,35.24,0.0,20.65,0,0,93287
696,0,1,0,72,1,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),85.15,0,19,52,32.36,6322,Visalia,1,1,DSL,36.391777000000005,-119.37284199999999,1,85.15,0,5,None,36718,1,0,1,1,72,0,3284.0,2329.92,0.0,6316.2,1,0,93291
697,0,1,1,3,1,0,1,0,0,0,0,Month-to-month,1,Electronic check,50.15,1,23,56,13.54,3273,San Diego,1,1,Cable,32.961064,-117.13491699999999,1,52.156000000000006,0,1,None,47224,0,0,1,0,3,2,0.0,40.62,0.0,168.15,1,1,92129
698,1,1,1,47,1,0,1,0,1,1,0,One year,1,Bank transfer (automatic),84.95,0,72,22,42.29,3384,Bakersfield,0,1,Fiber Optic,35.383937,-119.02042800000001,1,84.95,1,1,None,12963,0,1,1,0,47,3,884.0,1987.63,0.0,4018.05,0,0,93301
699,0,1,1,72,1,1,1,1,0,0,0,Two year,1,Credit card (automatic),66.5,0,23,41,6.09,4397,Bakersfield,1,1,Cable,35.339796,-119.023552,1,66.5,0,8,None,44588,1,1,1,0,72,2,197.28,438.48,45.61,4811.6,1,1,93304
700,0,1,1,66,1,1,1,0,0,1,0,Two year,1,Bank transfer (automatic),63.3,0,34,19,32.04,4186,Bakersfield,1,1,DSL,35.391733,-118.984109,1,63.3,0,5,None,35643,0,0,1,0,66,0,796.0,2114.64,40.62,4189.7,0,0,93305
701,0,0,0,35,1,1,1,0,0,1,0,Month-to-month,0,Electronic check,83.15,0,52,6,41.21,2332,Bakersfield,0,1,Fiber Optic,35.449881,-118.84144199999999,0,83.15,0,0,None,53481,0,0,0,0,35,0,171.0,1442.35,18.84,2848.45,0,0,93306
702,0,0,0,29,1,1,1,0,0,0,1,Month-to-month,1,Electronic check,84.9,0,56,21,9.49,4388,Bakersfield,0,1,Cable,35.280113,-118.962329,0,84.9,0,0,None,59195,0,0,0,1,29,0,0.0,275.21,47.04,2516.2,0,1,93307
703,0,0,0,2,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.55,0,30,0,16.7,5629,Bakersfield,0,0,NA,35.559616999999996,-118.92518500000001,0,20.55,0,0,None,44915,0,1,0,0,2,2,0.0,33.4,0.0,33.6,0,0,93308
704,0,0,0,4,1,0,1,0,1,0,0,Month-to-month,0,Mailed check,49.25,0,34,5,38.01,3272,Bakersfield,0,1,Fiber Optic,35.342890999999995,-119.064803,0,49.25,0,0,None,58632,0,0,0,0,4,2,10.0,152.04,0.0,208.45,0,0,93309
705,0,0,0,25,1,0,1,1,1,0,0,Month-to-month,1,Bank transfer (automatic),79.85,1,54,13,26.81,4535,San Diego,0,0,Fiber Optic,32.961064,-117.13491699999999,0,83.044,0,0,Offer C,47224,0,0,0,0,25,2,262.0,670.25,0.0,2015.35,0,0,92129
706,0,0,0,65,1,0,1,1,1,0,0,Two year,1,Mailed check,59.6,0,19,76,43.29,4372,Bakersfield,0,0,DSL,35.392599,-119.245341,0,59.6,0,0,Offer B,40836,1,0,0,0,65,0,0.0,2813.85,0.0,3739.8,1,1,93312
707,1,0,0,27,1,1,1,0,1,1,1,One year,1,Bank transfer (automatic),104.65,0,76,19,34.39,3104,Bakersfield,0,1,DSL,35.140938,-119.051348,0,104.65,0,0,Offer C,25126,1,0,0,0,27,3,0.0,928.53,0.0,2964.0,0,1,93313
708,0,1,0,29,1,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),75.3,0,26,59,3.35,4910,San Luis Obispo,1,1,DSL,35.233745,-120.626442,1,75.3,0,10,None,27047,0,0,1,0,29,2,1335.0,97.15,0.0,2263.4,1,0,93401
709,0,1,1,29,1,1,1,0,1,1,1,Month-to-month,0,Credit card (automatic),80.1,0,60,27,6.73,4558,Los Osos,1,1,Fiber Optic,35.279984000000006,-120.824288,1,80.1,2,6,None,14859,0,0,1,1,29,0,0.0,195.17,0.0,2211.8,0,1,93402
710,0,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,1,27,0,38.44,3556,San Diego,0,1,NA,32.961064,-117.13491699999999,0,19.55,0,0,None,47224,0,0,0,0,1,3,0.0,38.44,0.0,19.55,1,0,92129
711,0,1,0,20,1,0,1,0,0,0,0,Month-to-month,1,Mailed check,81.0,0,45,21,11.39,4741,Arroyo Grande,1,0,DSL,35.176235999999996,-120.48324299999999,1,81.0,0,6,Offer D,24499,1,0,1,0,20,2,354.0,227.8,0.0,1683.7,0,0,93420
712,0,0,0,58,1,1,0,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),24.7,0,23,0,47.9,5138,Atascadero,0,0,NA,35.453912,-120.69461000000001,0,24.7,0,0,Offer B,29539,0,0,0,0,58,1,0.0,2778.2,0.0,1519.0,1,0,93422
713,0,0,1,14,1,1,1,1,0,0,0,Month-to-month,1,Mailed check,86.0,0,53,22,47.72,5494,Avila Beach,0,0,Fiber Optic,35.186644,-120.728305,0,86.0,1,0,Offer D,812,1,0,0,0,14,1,0.0,668.0799999999998,0.0,1164.05,0,1,93424
714,0,1,0,72,1,1,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.4,0,61,0,34.29,5512,Bradley,0,1,NA,35.842889,-121.00486200000002,1,25.4,0,2,Offer A,1363,0,0,1,0,72,0,0.0,2468.88,0.0,1710.9,0,0,93426
715,0,0,0,46,1,1,1,1,0,1,0,Month-to-month,1,Credit card (automatic),89.15,0,21,73,37.75,5593,Buellton,0,1,Fiber Optic,34.631362,-120.23821799999999,0,89.15,0,0,Offer B,4644,0,0,0,0,46,2,3099.0,1736.5,0.0,4245.55,1,0,93427
716,0,1,0,71,0,No phone service,1,0,1,1,1,Two year,0,Bank transfer (automatic),58.25,0,40,29,0.0,5224,Cambria,1,0,DSL,35.591387,-121.032256,1,58.25,0,2,Offer A,6526,1,0,1,1,71,0,1202.0,0.0,0.0,4145.9,0,0,93428
717,0,0,0,32,1,1,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),85.65,0,51,28,37.04,2383,Casmalia,0,1,Cable,34.866032000000004,-120.536546,0,85.65,0,0,None,210,0,0,0,1,32,1,0.0,1185.28,0.0,2664.3,0,1,93429
718,0,0,0,26,0,No phone service,1,0,0,1,1,Month-to-month,1,Credit card (automatic),50.35,0,47,7,0.0,2510,Cayucos,1,0,DSL,35.511833,-120.91871299999998,0,50.35,0,0,None,3220,0,0,0,1,26,0,89.0,0.0,0.0,1277.5,0,0,93430
719,1,1,0,68,1,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),80.35,0,75,15,34.31,5581,Creston,1,1,Fiber Optic,35.480896,-120.469476,1,80.35,0,7,Offer A,1203,0,0,1,0,68,0,838.0,2333.08,0.0,5589.3,0,0,93432
720,0,1,1,2,1,0,0,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.2,0,22,0,38.41,3866,Grover Beach,0,1,NA,35.120833000000005,-120.61843,1,20.2,0,6,None,13106,0,1,1,0,2,3,0.0,76.82,0.0,34.75,1,0,93433
721,0,1,1,61,1,0,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.55,0,24,0,46.76,4446,Guadalupe,0,1,NA,34.936,-120.594655,1,20.55,0,0,Offer B,5726,0,0,0,0,61,0,0.0,2852.36,0.0,1305.95,1,0,93434
722,0,1,1,4,1,1,1,0,0,0,1,Month-to-month,1,Electronic check,85.95,1,48,33,4.14,5640,San Diego,0,0,Fiber Optic,32.961064,-117.13491699999999,1,89.38799999999999,0,1,None,47224,0,0,1,1,4,2,12.58,16.56,0.0,381.3,0,1,92129
723,0,0,0,3,1,0,1,0,0,0,0,Month-to-month,1,Electronic check,45.35,1,26,65,36.48,2450,San Diego,0,1,Cable,32.961064,-117.13491699999999,0,47.163999999999994,0,0,None,47224,0,0,0,0,3,5,92.0,109.44,0.0,141.5,1,0,92129
724,1,1,0,33,1,1,1,0,0,1,1,Month-to-month,1,Electronic check,94.5,1,72,9,27.78,4333,San Diego,0,1,Fiber Optic,32.961064,-117.13491699999999,1,98.28,0,1,None,47224,0,2,1,0,33,2,279.0,916.74,0.0,3105.55,0,0,92129
725,1,1,0,9,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,21.25,0,70,0,1.66,2302,Los Olivos,0,1,NA,34.70434,-120.02609,1,21.25,0,1,None,1317,0,0,1,0,9,0,0.0,14.94,0.0,204.55,0,0,93441
726,0,0,0,22,1,1,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,26.25,0,47,0,5.28,5676,Morro Bay,0,0,NA,35.369553,-120.76386399999998,0,26.25,0,0,Offer D,10909,0,0,0,0,22,1,0.0,116.16,0.0,605.9,0,0,93442
727,0,1,1,5,1,0,1,0,0,1,0,Month-to-month,1,Electronic check,80.85,0,20,73,47.91,5109,Nipomo,0,0,Fiber Optic,35.050345,-120.489599,1,80.85,2,8,None,15405,0,0,1,0,5,0,26.0,239.55,0.0,356.1,1,1,93444
728,1,0,0,30,1,1,1,1,1,0,0,Month-to-month,0,Credit card (automatic),91.7,1,69,21,45.88,2482,San Diego,1,0,Cable,32.961064,-117.13491699999999,0,95.368,0,0,None,47224,0,1,0,0,30,4,579.0,1376.4,0.0,2758.15,0,0,92129
729,0,0,0,65,1,1,1,0,1,0,1,Two year,1,Credit card (automatic),74.2,0,41,18,22.23,4774,Paso Robles,1,1,Fiber Optic,35.634221999999994,-120.72834099999999,0,74.2,0,0,Offer B,35586,1,0,0,1,65,0,0.0,1444.95,0.0,4805.65,0,1,93446
730,0,0,0,45,1,1,1,0,0,0,0,Month-to-month,1,Electronic check,87.25,1,29,56,4.48,5269,San Diego,1,0,Cable,32.961064,-117.13491699999999,0,90.74,0,0,None,47224,1,0,0,0,45,2,2207.0,201.6,0.0,3941.7,1,0,92129
731,0,0,0,5,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,0,46,0,31.78,2303,San Ardo,0,1,NA,35.996008,-120.85305,0,20.35,0,0,None,670,0,0,0,0,5,0,0.0,158.9,0.0,92.75,0,0,93450
732,0,1,1,25,1,0,1,0,1,0,0,Month-to-month,1,Electronic check,75.5,0,51,58,4.46,5985,San Miguel,0,1,DSL,35.886767,-120.60866100000001,1,75.5,3,4,None,2666,0,0,1,0,25,1,110.26,111.5,0.0,1901.05,0,1,93451
733,0,1,1,72,1,1,1,1,0,0,0,Two year,0,Bank transfer (automatic),79.05,0,27,53,7.29,4689,San Simeon,0,0,Fiber Optic,35.746484,-121.223355,1,79.05,0,5,Offer A,471,0,0,1,0,72,1,0.0,524.88,0.0,5730.7,1,1,93452
734,0,1,0,27,1,1,1,0,0,0,1,Month-to-month,0,Bank transfer (automatic),90.15,0,25,59,18.74,5750,Santa Margarita,1,0,Fiber Optic,35.303926000000004,-120.25656699999999,1,90.15,0,1,None,2687,0,0,1,1,27,2,0.0,505.98,0.0,2423.4,1,1,93453
735,0,1,1,32,0,No phone service,1,0,0,1,1,Month-to-month,0,Credit card (automatic),50.6,0,48,19,0.0,3087,Santa Maria,1,1,DSL,34.943523,-120.256729,1,50.6,2,10,None,30540,0,0,1,1,32,0,0.0,0.0,0.0,1653.45,0,1,93454
736,0,0,0,30,1,1,1,0,1,1,1,One year,0,Credit card (automatic),110.45,0,19,27,13.16,4983,Santa Maria,1,0,Cable,34.818227,-120.418784,0,110.45,0,0,None,37364,1,0,0,1,30,0,0.0,394.8,0.0,3327.05,1,1,93455
737,0,1,0,70,1,0,1,1,1,0,1,Two year,0,Credit card (automatic),101.0,0,26,59,41.05,5025,Santa Maria,1,1,Fiber Optic,34.959340000000005,-120.490081,1,101.0,0,9,Offer A,43684,1,0,1,1,70,3,4180.0,2873.5,0.0,7085.5,1,0,93458
738,1,0,0,42,1,1,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),79.35,0,66,19,13.51,2399,Santa Ynez,0,1,Fiber Optic,34.630356,-120.032564,0,79.35,0,0,None,5710,0,0,0,0,42,0,635.0,567.42,0.0,3344.1,0,0,93460
739,1,1,0,72,1,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),89.85,0,68,17,48.51,5881,Shandon,1,0,Fiber Optic,35.634488,-120.29353400000001,1,89.85,0,0,Offer A,1255,1,0,0,0,72,0,0.0,3492.72,0.0,6697.35,0,1,93461
740,0,0,0,47,1,1,1,1,0,0,0,Two year,1,Mailed check,65.0,0,38,13,35.75,3286,Solvang,1,0,DSL,34.624399,-120.137875,0,65.0,0,0,Offer B,7958,1,0,0,0,47,0,0.0,1680.25,0.0,2879.9,0,1,93463
741,0,0,0,2,1,0,1,1,0,0,0,Month-to-month,1,Electronic check,80.45,0,35,25,35.41,5602,Templeton,1,0,Fiber Optic,35.536115,-120.739231,0,80.45,0,0,None,7918,0,0,0,0,2,0,34.0,70.82,0.0,137.1,0,0,93465
742,0,0,0,10,1,1,1,1,0,1,1,Month-to-month,0,Electronic check,98.55,1,51,14,27.57,3658,San Diego,0,1,DSL,32.961064,-117.13491699999999,0,102.492,0,0,Offer D,47224,0,0,0,1,10,4,0.0,275.7,0.0,1008.55,0,1,92129
743,0,1,1,61,1,1,0,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.1,0,23,0,13.35,5970,California City,0,0,NA,35.151491,-117.92759699999999,1,24.1,0,9,Offer B,8316,0,0,1,0,61,1,0.0,814.35,0.0,1551.6,1,0,93505
744,0,0,0,5,1,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),44.05,0,46,29,10.99,5846,Acton,0,0,Fiber Optic,34.501452,-118.207862,0,44.05,0,0,None,7831,0,0,0,0,5,0,59.0,54.95,0.0,202.15,0,0,93510
745,1,1,0,72,1,1,1,0,1,1,1,Two year,1,Credit card (automatic),110.8,0,69,2,15.85,5933,Benton,1,0,DSL,37.653946999999995,-118.231443,1,110.8,0,8,Offer A,340,1,0,1,0,72,0,158.0,1141.2,0.0,7882.25,0,0,93512
746,1,1,1,72,1,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),114.95,0,75,2,21.38,6268,Big Pine,1,1,Cable,37.245505,-118.06294299999999,1,114.95,0,3,Offer A,1826,1,1,1,0,72,2,0.0,1539.36,0.0,8196.4,0,1,93513
747,1,0,0,3,1,0,1,0,0,0,0,Month-to-month,0,Mailed check,75.05,0,74,13,41.44,3545,Bishop,1,0,Fiber Optic,37.045840000000005,-118.397236,0,75.05,0,0,Offer E,13309,0,0,0,0,3,0,0.0,124.32,5.49,202.9,0,1,93514
748,0,1,0,48,1,0,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.25,0,43,0,15.95,2282,Boron,0,1,NA,34.957029999999996,-117.73045,1,19.25,0,5,Offer B,2241,0,0,1,0,48,3,0.0,765.5999999999998,0.0,855.1,0,0,93516
749,0,0,0,63,1,0,1,0,0,1,0,One year,1,Credit card (automatic),90.05,0,41,8,40.34,4039,Bridgeport,1,0,Cable,38.184583,-119.28655800000001,0,90.05,0,0,Offer B,826,1,1,0,0,63,2,465.0,2541.42,0.0,5817.0,0,0,93517
750,0,0,0,27,1,0,1,1,1,0,0,Month-to-month,1,Mailed check,56.7,0,35,9,25.21,4472,Caliente,0,0,Fiber Optic,35.358953,-118.527064,0,56.7,0,0,None,1022,0,0,0,0,27,0,0.0,680.6700000000002,0.0,1652.95,0,1,93518
751,0,1,1,70,1,0,1,1,1,1,1,Two year,1,Credit card (automatic),80.15,0,28,46,24.08,5715,Darwin,1,1,Fiber Optic,36.319181,-117.593053,1,80.15,0,10,Offer A,64,0,2,1,1,70,1,257.61,1685.6,0.0,5600.15,1,1,93522
